step,time_fs,fermi_raw,fermi_ev,fermi_cumavg_ev
443,443.0,0.07195898647513,1.9581037748445886,1.9333420881474923
444,444.0,0.07214406641126,1.9631400564730053,1.933409200688766
445,445.0,0.07203139139355,1.9600740130458247,1.9334691216154112
446,446.0,0.07167433678607,1.950358062210777,1.9335069891952212
447,447.0,0.07118882242609,1.9371465434333872,1.933515131374725
448,448.0,0.07071786916668,1.9243312523877751,1.9334946316448434
449,449.0,0.07041410145772,1.9160653119302054,1.9334558135608464
450,450.0,0.07041374549533,1.9160556257001222,1.9334171464767114
451,451.0,0.07078691526159,1.9262100923451482,1.93340116631234
452,452.0,0.07153354052433,1.9465268007505785,1.933430205326584
453,453.0,0.07257823585019,1.9749544087719335,1.9335218702348518
454,454.0,0.07377913146441,2.0076324431715866,1.9336851093822895
455,455.0,0.07491692569839,2.0385934015408744,1.9339156770573633
456,456.0,0.07575340003867,2.0613550278990913,1.9341951493179814
457,457.0,0.07609583197219,2.0706730755050646,1.9344937881061368
458,458.0,0.07583580650639,2.063597422121388,1.9347756737699255
459,459.0,0.0749940205916,2.040691260457605,1.9350064266820992
460,460.0,0.07371664410097,2.005932075389527,1.9351606128749412
461,461.0,0.07222493609443,1.9653406326573346,1.9352260792952936
462,462.0,0.07080005933347,1.9265677607619198,1.9352073383460873
463,463.0,0.06968767079805,1.896298126668997,1.9351233011718385
464,464.0,0.06908583756665,1.879921410153701,1.935004331579127
465,465.0,0.0690880277027,1.8799810067916887,1.9348860018484013
466,466.0,0.06969458419098,1.8964862496742858,1.93480359894674
467,467.0,0.07078875224443,1.9262600791947346,1.9347853044718963
468,468.0,0.07213971341163,1.9630216053187446,1.934845638448065
469,469.0,0.07343435752666,1.9982506663839212,1.9349808304052842
470,470.0,0.07434551692596,2.023044576729936,1.9351682000783155
471,471.0,0.07462124835961,2.030547611271146,1.9353707041360495
472,472.0,0.07413870909784,2.0174170490402688,1.9355445311379655
473,473.0,0.07295274224915,1.9851452470456277,1.9356493952307934
474,474.0,0.0712533005082,1.938901081430083,1.9356562553282604
475,475.0,0.06931311122018,1.8861058413234424,1.9355519386671975
476,476.0,0.06741831976459,1.8345459391697854,1.9353397411892617
477,477.0,0.06584287742611,1.7916759691891233,1.9350385592773116
478,478.0,0.06478140431809,1.7627918144570618,1.9346782104387756
479,479.0,0.06435089750348,1.751077127243179,1.934294909638785
480,480.0,0.06458485847162,1.757443529513722,1.9339264692635243
481,481.0,0.06540752734382,1.7798294899477074,1.9336061013231587
482,482.0,0.06665860866811,1.813873147088105,1.9333576927044138
483,483.0,0.0681086376803,1.8533304466066953,1.9331920048242943
484,484.0,0.0695136367187,1.8915624181158397,1.9331059932815082
485,485.0,0.0706824029982,1.9233661687786003,1.933085911169131
486,486.0,0.07151265228071,1.9459584026854346,1.9331123977771891
487,487.0,0.07199594903489,1.9591095773348586,1.9331657800760755
488,488.0,0.0722208393633,1.9652291549242102,1.9332314837130595
489,489.0,0.07233471298386,1.9683278139964977,1.9333032553496312
490,490.0,0.07251591145394,1.9732584755530265,1.9333847966153523
491,491.0,0.07293408407553,1.9846375322766092,1.933489181005701
492,492.0,0.07369375473515,2.0053092240152735,1.9336351567028751
493,493.0,0.07482362946828,2.0360546817880567,1.9338429042182608
494,494.0,0.07626082649891,2.0751628053001165,1.9341289768925156
495,495.0,0.07787806541982,2.1191701182290434,1.9345027973800641
496,496.0,0.07947502043289,2.162625477907158,1.9349627221391912
497,497.0,0.08086688964652,2.200500168683144,1.9354970027157383
498,498.0,0.08190283092097,2.2286895668303637,1.9360857428043219
499,499.0,0.08245976737883,2.2438445798996645,1.9367024939808657
500,500.0,0.08251987883931,2.2454802960685964,1.9373200495850413
501,501.0,0.08215803355907,2.235633984386698,1.9379154865806534
502,502.0,0.08154589362287,2.218976808146165,1.9384753696913417
503,503.0,0.08091000980114,2.2016735278654953,1.9389986264670358
504,504.0,0.08046839698369,2.1896566309186842,1.9394959637774558
505,505.0,0.08036784880625,2.186920575626034,1.9399859135038886
506,506.0,0.08064563303094,2.194479469457116,1.9404888651954957
507,507.0,0.08124446556904,2.2107745329480206,1.9410219730214373
508,508.0,0.08204732877882,2.232621553852038,1.9415959879443323
509,509.0,0.08292711386847,2.256561725739965,1.9422147811423591
510,510.0,0.08375055117159,2.278968596244518,1.9428750827405987
511,511.0,0.08439642608849,2.2965437480748796,1.9435671936316639
512,512.0,0.08476349488311,2.3065321988241334,1.9442761096574304
513,513.0,0.08478824496161,2.3072056827698155,1.9449835747122304
514,514.0,0.0844664892156,2.2984502628882715,1.9456712530938958
515,515.0,0.08387054276965,2.2822337339656023,1.9463247724742294
516,516.0,0.08313755748763,2.262288188343932,1.9469371046755273
517,517.0,0.08243537982314,2.2431809607021886,1.9475101101997567
518,518.0,0.08192773715276,2.2293672999235334,1.9480542360486444
519,519.0,0.08171877656458,2.2236811926483786,1.9485853091827479
520,520.0,0.08183636632847,2.2268809731321637,1.9491204931518815
521,521.0,0.08223464336784,2.23771864348337,1.949674424342537
522,522.0,0.08279640868515,2.2530050565122917,1.950255517507613
523,523.0,0.08335871435095,2.2683061731726832,1.9508636449563037
524,524.0,0.08373050066192,2.278422994081459,1.9514887582179927
525,525.0,0.08372968328693,2.2784007521748983,1.9521114477302919
526,526.0,0.08322921592383,2.264782341454073,1.9527058790871812
527,527.0,0.08219483512053,2.2366354058900413,1.9532446447926892
528,528.0,0.08069413842656,2.1957993685123465,1.953704028739128
529,529.0,0.07889966388681,2.1469692287026176,1.954069369381781
530,530.0,0.07701164043365,2.095593493277197,1.9543363960306404
531,531.0,0.0752598990689,2.0479261823979105,1.9545126479823678
532,532.0,0.07382788406966,2.0089590691435424,1.9546149908792871
533,533.0,0.07284682436787,1.9822630746677612,1.9546668634567514
534,534.0,0.07236955148043,1.9692758177828935,1.9546942210491227
535,535.0,0.07236485515587,1.9691480242813548,1.9547212375037624
536,536.0,0.07271901155879,1.9787851109527006,1.9547661327900479
537,537.0,0.07324887114343,1.9932033247664782,1.9548377104287376
538,538.0,0.07373383941112,2.0063999836156383,1.9549335510852188
539,539.0,0.0739558880119,2.0124422338568446,1.9550402462295073
540,540.0,0.07375920314699,2.0070901660290383,1.9551366349698769
541,541.0,0.0730890879089,1.988855401456049,1.9551989617101468
542,542.0,0.07200746553994,1.9594229574019781,1.955206755060132
543,543.0,0.07066876155981,1.9229949663296193,1.9551474331656007
544,544.0,0.06927971068912,1.885196966571948,1.9550188477490684
545,545.0,0.068063179163,1.8520934573342753,1.9548299938217022
546,546.0,0.06722257206912,1.8292193730215889,1.9545999377396504
547,547.0,0.06690580740274,1.8205997673356413,1.954354964850429
548,548.0,0.0671751660025,1.827929388232389,1.954124261243462
549,549.0,0.06798381174255,1.8499337598010626,1.953934478909323
550,550.0,0.06916315613403,1.8820253555546644,1.9538037350486779
551,551.0,0.0704701589738,1.9175907146522493,1.953738012688612
552,552.0,0.07161949010584,1.948865608010728,1.9537291858685433
553,553.0,0.0723615970376,1.9690593663666747,1.9537569077139287
554,554.0,0.07253354980504,1.9737384395375508,1.953792975460903
555,555.0,0.07208469330943,1.9615244320664866,1.9538069060133452
556,556.0,0.0711102270731,1.9350078549260368,1.9537730947703822
557,557.0,0.06979845032193,1.8993125910814426,1.9536753200779426
558,558.0,0.06839587120703,1.8611464690453428,1.953509497764264
559,559.0,0.06713084279319,1.826723292264193,1.953282688809881
560,560.0,0.06622479110235,1.802068369745915,1.9530126632401241
561,561.0,0.06582038773229,1.7910639934440333,1.952723984684338
562,562.0,0.06597139581731,1.7951731327717795,1.9524436450901876
563,563.0,0.06659884456392,1.8122468829653453,1.952194627750712
564,564.0,0.06752910467285,1.8375605500986745,1.9519913758399816
565,565.0,0.06852559846168,1.8646765274782557,1.9518368362853589
566,566.0,0.0693554924301,1.887259092796148,1.9517227413321976
567,567.0,0.0698189563527,1.899870588605097,1.951631291327388
568,568.0,0.06979839944766,1.8993112067220317,1.9515391785023788
569,569.0,0.0692755586865,1.8850839848249605,1.9514223855433672
570,570.0,0.06836480719533,1.8603011742246243,1.9512625237691237
571,571.0,0.0672562720448,1.830136396076298,1.9510503939482957
572,572.0,0.06620586967227,1.801553491403682,1.9507890357270639
573,573.0,0.06548166861903,1.7818469768242169,1.9504941979279316
574,574.0,0.06529853804845,1.7768637401347163,1.950191705841184
575,575.0,0.06578653007501,1.7901426796544029,1.949913359708685
576,576.0,0.06691757453294,1.8209199672605205,1.9496894128467959
577,577.0,0.06853524563104,1.864939040329891,1.9495425317852417
578,578.0,0.07035529491258,1.9144651043166088,1.9494818441944655
579,579.0,0.07208350164843,1.9614920053187412,1.9495025871325038
580,580.0,0.07341377163364,1.9976904956977355,1.9495856697334784
581,581.0,0.07412310815527,2.0169925257661947,1.9497016884185605
582,582.0,0.07409131823328,2.016127477920195,1.949815822077498
583,583.0,0.07335501329194,1.996091599766563,1.9498951973394003
584,584.0,0.0720854522114,1.9615450828411152,1.9499151457734787
585,585.0,0.07055878049545,1.9200022291075745,1.9498640125825966
586,586.0,0.0690965622191,1.8802132428138718,1.949745154613708
587,587.0,0.06799409745925,1.850213648411003,1.9495755949779283
588,588.0,0.06744880981727,1.8353756157699213,1.9493813773262139
589,589.0,0.067542568086,1.8379269082340883,1.949192150723341
590,590.0,0.06822638330759,1.8565344683496596,1.9490351038040636
591,591.0,0.06932797486269,1.8865103016408045,1.9489293088765454
592,592.0,0.07060381202541,1.9212275994625636,1.9488825154484812
593,593.0,0.07178220482962,1.953293301207415,1.9488899535357644
594,594.0,0.07262141678173,1.9761294217785297,1.9489358112264088
595,595.0,0.07295666802586,1.9852520728719991,1.948996846960267
596,596.0,0.07272667351733,1.9789936034659332,1.9490471770886322
597,597.0,0.07198581827241,1.958833905244049,1.949063570268122
598,598.0,0.07088073317948,1.9287630079456473,1.9490296228394892
599,599.0,0.06963974224313,1.8949939242488574,1.9489394129920925
600,600.0,0.06853462310145,1.864922100436768,1.9487993841378337
601,601.0,0.067809457995,1.845189352633044,1.9486269880787574
602,602.0,0.06763049432447,1.8403195030702526,1.9484470753129628
603,603.0,0.06804724696035,1.8516599200142168,1.948286565934358
604,604.0,0.06898399785363,1.8771502103875333,1.9481687905112672
605,605.0,0.07025965630925,1.9118626453413694,1.9481087803539616
606,606.0,0.07163714763789,1.9493460939354916,1.9481108221255483
607,607.0,0.07286961808409,1.9828833232838048,1.948168107959417
608,608.0,0.07373938823651,2.006550974846537,1.948264132411534
609,609.0,0.07410346306093,2.0164579555162705,1.9483761091325598
610,610.0,0.07391275771244,2.0112685986193335,1.9484792115743415
611,611.0,0.07322976334346,1.9926833750411836,1.948551558814058
612,612.0,0.07221362763947,1.9650329139215725,1.948578489132861
613,613.0,0.07107733380541,1.9341127835140315,1.9485548909181487
614,614.0,0.07004340943281,1.905978268062072,1.948485547884181
615,615.0,0.0693079288861,1.885964822829136,1.9483838881686444
616,616.0,0.0689998151463,1.8775806208477424,1.9482689477996171
617,617.0,0.06916786278528,1.8821534300597536,1.9481617913689204
618,618.0,0.06977570367838,1.8986936233780038,1.948081745789647
619,619.0,0.07072705417754,1.92458118926596,1.9480437804317738
620,620.0,0.07187446665241,1.9558038733031125,1.9480562967105983
621,621.0,0.07305263447237,1.9878634529146377,1.94812039841141
622,622.0,0.07409857153667,2.0163248503603,1.9482300518711346
623,623.0,0.07489408271062,2.0379718121776524,1.948374099640487
624,624.0,0.07535700831291,2.0505686595447226,1.9485378729736669
625,625.0,0.07547011567408,2.053646467636784,1.9487060467251278
626,626.0,0.0752732276498,2.0482888715608913,1.9488651247200732
627,627.0,0.07484160661728,2.036543864933097,1.9490049632212103
628,628.0,0.07427538966977,2.0211363168753786,1.9491198220646087
629,629.0,0.07370384160298,2.0055837016718083,1.9492095897587378
630,630.0,0.07326061749904,1.993522959385965,1.9492799284406856
631,631.0,0.0730724782991,1.9884034309483865,1.9493419308218392
632,632.0,0.073222187491,1.992477225593752,1.9494101828705288
633,633.0,0.07373827925977,2.0065207980521276,1.9495004050114162
634,634.0,0.07456019452303,2.0288862517421684,1.9496256192807078
635,635.0,0.07556287787733,2.0561706557784483,1.9497934067397593
636,636.0,0.07659342474208,2.084213264559753,1.9500047587174638
637,637.0,0.07748922734376,2.108589295154228,1.950253714033691
638,638.0,0.0781309636344,2.126051829226901,1.9505292596687902
639,639.0,0.07844355988185,2.1345580064553094,1.9508172545776894
640,640.0,0.07839273423539,2.1331749701582843,1.951102188508284
641,641.0,0.07796231148505,2.121462570449722,1.9513679613350257
642,642.0,0.07716888849603,2.0998724310390524,1.9515992767083965
643,643.0,0.07606384998989,2.0698028014317873,1.9517831080065666
644,644.0,0.07475270879603,2.034124831982637,1.951910967826405
645,645.0,0.07337722481191,1.9966960060155772,1.9519804019941402
646,646.0,0.07210770848424,1.9621507068777606,1.951996145500152
647,647.0,0.07111522793458,1.9351439352993318,1.951970098807415
648,648.0,0.07049612696922,1.9182973398056569,1.951918134673153
649,649.0,0.07025983497024,1.9118675069545756,1.9518564233823692
650,650.0,0.07031240568824,1.9132980290673023,1.9517971027757308
651,651.0,0.0705187016319,1.918911627671215,1.9517465874529896
652,652.0,0.07073942609546,1.9249178463030847,1.9517054390769928
653,653.0,0.07084214015081,1.9277128381361055,1.9516686969622288
654,654.0,0.07073524591495,1.9248040977966494,1.951627619593474
655,655.0,0.07036904291023,1.9148392063907718,1.951571454077134
656,656.0,0.06973899078504,1.8976946146571214,1.95148932474875
657,657.0,0.06888284777872,1.8743977766303463,1.951371986014932
658,658.0,0.06788277739194,1.8471844750625013,1.9512136463326333
659,659.0,0.06686209760729,1.8194103632089182,1.951013641350655
660,660.0,0.06597234089007,1.7951988495116824,1.9507775583327172
661,661.0,0.06536315232297,1.7786219841156845,1.9505171111705129
662,662.0,0.06514392954152,1.7726566283357286,1.9502484397462911
663,663.0,0.06534744904988,1.7781946762863063,1.9499889318074375
664,664.0,0.06592130283575,1.7938100333023372,1.949753722622942
665,665.0,0.06674364993741,1.8161872379138762,1.9495528707662366
666,666.0,0.06766444323359,1.8412432999489465,1.9493902437830275
667,667.0,0.06853495832234,1.8649312222618832,1.9492636185633556
668,668.0,0.06925454213795,1.884512095404809,1.9491666851454534
669,669.0,0.06974993360026,1.897992383828691,1.9490901914215122
670,670.0,0.06997265267065,1.9040528784774209,1.9490229715514464
671,671.0,0.06991532864797,1.9024930123551014,1.9489536273499615
672,672.0,0.06961921956283,1.8944354736684108,1.9488724991450783
673,673.0,0.06918119541237,1.8825162293251732,1.9487739014187484
674,674.0,0.06874514379933,1.8706506604595554,1.9486579915656934
675,675.0,0.06847025579166,1.863170576708457,1.9485313435436826
676,676.0,0.06848944448479,1.8636927276487731,1.9484058426325956
677,677.0,0.06887071101487,1.8740675184614475,1.9482960371316043
678,678.0,0.06959898492657,1.893884861165593,1.9482157846596782
679,679.0,0.07059425212757,1.9209674613899674,1.9481756545812248
680,680.0,0.07174640905874,1.9523192486600263,1.9481817481019288
681,681.0,0.07294706821838,1.9849908488027739,1.9482357996448079
682,682.0,0.07406815231361,2.0154971011323113,1.9483344232540272
683,683.0,0.07502239081787,2.041463253642524,1.9484707758607454
684,684.0,0.07573013206074,2.0607218739644755,1.9486348856532947
685,685.0,0.07618430464497,2.073080539576296,1.9488165581407735
686,686.0,0.076378485658,2.0783644741234926,1.9490054034993487
687,687.0,0.07637157519846,2.0781764309398123,1.9491934253733523
688,688.0,0.07625020898142,2.074873887930723,1.9493761004642787
689,689.0,0.07611239244592,2.071123708952148,1.9495528023633903
690,690.0,0.07604298318429,2.0692349867248856,1.949726254804494
691,691.0,0.07608929568674,2.070495214117071,1.9499010289858436
692,692.0,0.07624757611169,2.0748022438955642,1.9500815220709735
693,693.0,0.07647716885192,2.081049780629238,1.9502705094570605
694,694.0,0.07672246655236,2.087724671101163,1.9504685702087088
695,695.0,0.07693885942975,2.093613021268703,1.9506745334476443
696,696.0,0.07710280033182,2.0980740804764455,1.950886314406019
697,697.0,0.07719066606657,2.1004650289225157,1.9511009180136467
698,698.0,0.07718730248123,2.1003735011026574,1.9513147755825422
699,699.0,0.07708686801429,2.0976405400303433,1.9515241114401214
700,700.0,0.07689118649256,2.0923157745613454,1.9517252423874372
701,701.0,0.07663412648634,2.0853208154436973,1.9519158209509984
702,702.0,0.07635900114791,2.07783427359362,1.9520951919661589
703,703.0,0.07609737297787,2.0707150084058306,1.9522639257022039
704,704.0,0.07587576599734,2.0646847752638218,1.9524236144089677
705,705.0,0.07567906245244,2.0593321991275926,1.9525752577915472
706,706.0,0.07545536176265,2.0532449932542227,1.952717849484837
707,707.0,0.07515379801061,2.0450390255196735,1.952848431063387
708,708.0,0.07471115628909,2.0329941306668036,1.9529616312040696
709,709.0,0.0741149984745,2.016771850110431,1.9530516315128235
710,710.0,0.07339756879307,1.9972495939447028,1.9531138821641358
711,711.0,0.07262870465999,1.9763277350487762,1.953146531746252
712,712.0,0.07189080563363,1.956248479631956,1.9531508884146307
713,713.0,0.07127097267094,1.9393819654762032,1.9531315771622628
714,714.0,0.070842071809,1.9277109784607167,1.9530959740828489
715,715.0,0.07066322750662,1.9228443770707604,1.9530536641569578
716,716.0,0.07077769069477,1.925959079094457,1.9530158225577083
717,717.0,0.07119006833599,1.937180446368904,1.9529937369563295
718,718.0,0.07185235560533,1.9552022010607155,1.952996812811628
719,719.0,0.07266668247899,1.9773611641503654,1.953030699252989
720,720.0,0.07349858758345,1.9999984552678356,1.9530959322474541
721,721.0,0.07420415493731,2.01919792105628,1.9531876132305455
722,722.0,0.07466373660084,2.0317037752141682,1.953296361377337
723,723.0,0.07480181865269,2.035461179260697,1.9534100056620998
724,724.0,0.07459789464345,2.029912124280437,1.9535156715717934
725,725.0,0.07408187454211,2.0158705019921808,1.953601678234442
726,726.0,0.07333141455579,1.995449445442268,1.9536593197870702
727,727.0,0.07247333901904,1.9721000205835306,1.9536846852627188
728,728.0,0.07167380470731,1.950343583610125,1.953680095837372
729,729.0,0.0711204961067,1.9352872895656994,1.9536548656504422
730,730.0,0.07097591068945,1.9313529199313724,1.9536243150398682
731,731.0,0.07131829070326,1.940669554730063,1.95360659306954
732,732.0,0.07211252900069,1.9622818798127866,1.953618444554162
733,733.0,0.07322214159291,1.992475976643097,1.9536714561941197
734,734.0,0.07444370904487,2.0257165204039076,1.9537696102325526
735,735.0,0.07557928409318,2.0566170916547777,1.953909538778705
736,736.0,0.07646092643654,2.0806078019907646,1.9540816831580694
737,737.0,0.07698748752333,2.0949362591055145,1.9542728019856777
738,738.0,0.07712354318975,2.0986385223954245,1.9544684194930082
739,739.0,0.07686527324139,2.091610639074869,1.9546539975979902
740,740.0,0.07629033271366,2.075965710306336,1.9548179323448933
741,741.0,0.07552469114973,2.055131541984254,1.9549533083363095
742,742.0,0.07474459361973,2.033904006785883,1.9550597108948669
743,743.0,0.0741545819841,2.017848972279128,1.9551442186490853
744,744.0,0.07395330213927,2.0123718686779264,1.9552211375335327
745,745.0,0.07424612514757,2.0203399886584896,1.9553085453873917
746,746.0,0.07503759122719,2.0418768778516276,1.9554245887284964
747,747.0,0.07620622189412,2.0736769383083664,1.9555828917399822
748,748.0,0.07755679759444,2.1104279753442197,1.9557899038838382
749,749.0,0.0788616006553,2.1459334754082287,1.9560437671301991
750,750.0,0.07991090035059,2.174486374704562,1.9563350239402983
751,751.0,0.08053011765212,2.1913361358666936,1.9566479415327438
752,752.0,0.08061409879249,2.19362137911468,1.9569630657848471
753,753.0,0.0801352544814,2.1805913616139163,1.9572600489134384
754,754.0,0.07915757133099,2.1539872477819153,1.9575209603177732
755,755.0,0.07783765200726,2.118070413250355,1.9577336085998032
756,756.0,0.0764036816462,2.0790500918902524,1.957894080138547
757,757.0,0.07511771510735,2.044057159702189,1.9580079019081158
758,758.0,0.0741775644227,2.0184743562927476,1.9580876729561165
759,759.0,0.07370020980146,2.0054848753178787,1.958150119863049
760,760.0,0.07366613830877,2.004557742770314,1.958211182524769
761,761.0,0.07393340404893,2.011830414056127,1.958281641436111
762,762.0,0.0742979630001,2.0217505684858463,1.9583649339912945
763,763.0,0.07456420005428,2.028995247800132,1.958457503209917
764,764.0,0.07458345052963,2.0295190799203002,1.958550515744878
765,765.0,0.07427945805945,2.02124702339836,1.958632471964033
766,766.0,0.07363782516096,2.0037873027694157,1.9586914208293142
767,767.0,0.07271765623282,1.9787482306542417,1.9587175705161786
768,768.0,0.07162121842081,1.9489126378569315,1.9587048036767785
769,769.0,0.07050606749794,1.918567835372146,1.9586526099598673
770,770.0,0.06956129654987,1.8928593081902252,1.9585671641134135
771,771.0,0.06896229609917,1.8765596755647063,1.9584607990180196
772,772.0,0.06881399208072,1.8725241176368315,1.9583494820732252
773,773.0,0.06914161663821,1.8814392360143626,1.9582499862827223
774,774.0,0.06984917694343,1.9006929327720332,1.9581756231644913
775,775.0,0.07078744955174,1.9262246311207873,1.9581343960779833
776,776.0,0.07177978141836,1.9532273568275862,1.9581280725737944
777,777.0,0.07267946182568,1.9777089078891186,1.9581532731340459
778,778.0,0.07337706492542,1.996691655282542,1.9582028083296095
779,779.0,0.0738185672162,2.0087055446454456,1.9582676385431086
780,780.0,0.07398102749617,2.0131263140733404,1.9583379701784038
781,781.0,0.07387545058528,2.010253419972454,1.9584044432255152
782,782.0,0.07356977775774,2.00193563859736,1.9584601097157608
783,783.0,0.07317262722307,1.9911286220006539,1.9585018319536724
784,784.0,0.07282613682276,1.9817001378872916,1.9585314216296081
785,785.0,0.072667818881,1.9773920872243906,1.9585554479552068
786,786.0,0.07279599480179,1.9808799317124421,1.9585838506062974
787,787.0,0.07321979415943,1.992412099723986,1.9586268344044138
788,788.0,0.07388035679437,2.0103869247230057,1.958692519798219
789,789.0,0.07466290082553,2.031681032609393,1.958785027419019
790,790.0,0.07545072616001,2.053118852080303,1.9589044373236537
791,791.0,0.07617737197963,2.072891892142015,1.9590485428291131
792,792.0,0.07680980044724,2.0901011474471094,1.9592140132894893
793,793.0,0.07735078809435,2.104822171266928,1.9593976301343536
794,794.0,0.0778173186806,2.117517115244944,1.9595967730627044
795,795.0,0.07823378765807,2.1288498134503517,1.9598096699688525
796,796.0,0.0786003603684,2.13882476505838,1.9600345633043923
797,797.0,0.07893910485377,2.1480424720884814,1.960270457794711
798,798.0,0.07926506232773,2.156912226812173,1.9605168760516252
799,799.0,0.07959991700249,2.1660240867033425,1.9607740815718402
800,800.0,0.07994255728988,2.1753478039069485,1.961042298724759
801,801.0,0.08026340150008,2.1840784196354894,1.961320745817032
802,802.0,0.08050891458598,2.190759171044359,1.9616068286415052
803,803.0,0.08064640272339,2.194500413855664,1.9618968580128802
804,804.0,0.08065247632752,2.1946656850435504,1.962186371479336
805,805.0,0.08054417383379,2.1917186240552597,1.9624715047123495
806,806.0,0.08035423819881,2.186550212129942,1.962749517996987
807,807.0,0.08009558916054,2.179512013247424,1.9630181208411634
808,808.0,0.07976985067945,2.170648217623302,1.9632750887827253
809,809.0,0.07939081572867,2.1603341511768988,1.9635186722961915
810,810.0,0.07896745071486,2.1488138022630765,1.9637474317159036
811,811.0,0.07853307647067,2.1369938769291132,1.96396105248682
812,812.0,0.0781224632922,2.1258205231320737,1.9641603868102748
813,813.0,0.07775944346957,2.1159422505235383,1.9643470803695777
814,814.0,0.07743640474465,2.107151919007329,1.96452251628928
815,815.0,0.07711270482941,2.0983435955859395,1.9646867139325888
816,816.0,0.07676587191705,2.088905791244891,1.9648389431940012
817,817.0,0.07635855601351,2.0778221608695304,1.9649772335461133
818,818.0,0.07589398310055,2.0651804878955518,1.965099731412066
819,819.0,0.07540485169147,2.0518705441980316,1.9652056786804248
820,820.0,0.07493023935805,2.0389556846762305,1.965295617712127
821,821.0,0.0745143195579,2.0276379303469945,1.965371552319478
822,822.0,0.07417996115592,2.0185395747261254,1.9654362336119435
823,823.0,0.07393630314578,2.011909302500277,1.9654927014963763
824,824.0,0.073782745025,2.0077307731645244,1.96554396129209
825,825.0,0.07370303211771,2.0055616744554654,1.965592467611076
826,826.0,0.07366955124901,2.0046506136054187,1.9656397535021104
827,827.0,0.07364682789683,2.0040322796924452,1.9656861773548193
828,828.0,0.07359753060629,2.0026908320786805,1.9657308689668047
829,829.0,0.07349826766202,1.9999897497622356,1.9657721945166184
830,830.0,0.07334385367492,1.9957879311174742,1.965808358054692
831,831.0,0.07316068059418,1.9908035376675908,1.9658384364898456
832,832.0,0.07299800654075,1.9863769511675067,1.9658631222046026
833,833.0,0.07290098632602,1.98373689663082,1.9658845793167588
834,834.0,0.07291356891417,1.9840792862969436,1.9659063955121787
835,835.0,0.07304864159621,1.9877548012192154,1.9659325612675163
836,836.0,0.07329626964589,1.994493103724399,1.9659667245958141
837,837.0,0.07365069606097,2.004137537800921,1.966012328912666
838,838.0,0.07408940057641,2.0160752958184185,1.9660720699232934
839,839.0,0.07461976950834,2.0305073696780376,1.9661488700421905
840,840.0,0.07522204272625,2.0468960588362006,1.9662449976478975
841,841.0,0.07586163042233,2.0643001266724155,1.9663615911425758
842,842.0,0.07647334132094,2.0809456282053724,1.9664976766972824
843,843.0,0.07698433677965,2.094850523002276,1.966649933928961
844,844.0,0.07732243350891,2.1040506036906748,1.9668127309310484
845,845.0,0.07744326742289,2.107338661995599,1.9669790338080477
846,846.0,0.07733498939643,2.104392266795643,1.9671414607973947
847,847.0,0.07701525259256,2.0956917851284786,1.9672932321366288
848,848.0,0.0765410628798,2.0827884257006923,1.9674294292988506
849,849.0,0.07598978332716,2.0677873448642896,1.9675476365021078
850,850.0,0.0754474345498,2.0530292828035077,1.9676482031448153
851,851.0,0.07499414451649,2.0406946326256525,1.9677340391371547
852,852.0,0.07470319078319,2.0327773782091136,1.9678103810844223
853,853.0,0.07462096088223,2.030539788613122,1.9678839208353354
854,854.0,0.07475868145188,2.0342873562278854,1.9679616766144834
855,855.0,0.07507821741873,2.042982372841326,1.9680494201188423
856,856.0,0.07550838203525,2.0546877483708093,1.9681506331191367
857,857.0,0.07596502630322,2.067113671923557,1.9682661092437626
858,858.0,0.07636585996478,2.07802091150866,1.9683940285937218
859,859.0,0.07664895383052,2.085724288033181,1.9685306179527897
860,860.0,0.07677840762701,2.08924690529048,1.9686709857287639
861,861.0,0.07672912982711,2.0879059880440485,1.9688094700520105
862,862.0,0.07647996284386,2.081125809023085,1.968939767429007
863,863.0,0.07602756385244,2.0688154053302603,1.9690554981797614
864,864.0,0.0753740555408,2.0510325382472607,1.969150379013173
865,865.0,0.07455964701652,2.0288713533310525,1.9692194206019797
866,866.0,0.07363963882917,2.0038366551956006,1.9692593943139813
867,867.0,0.07269090434165,1.9780202746108042,1.9692694991355464
868,868.0,0.07179101080786,1.9535329240825774,1.969251369440785
869,869.0,0.07100127727577,1.9320431799094682,1.9692085521916118
870,870.0,0.0703539873998,1.9144295250813308,1.9691455877926345
871,871.0,0.06987303775813,1.9013422186169788,1.9690677423630412
872,872.0,0.06952781852329,1.8919483246782032,1.9689793026638613
873,873.0,0.06929876545654,1.8857154732080408,1.968883925997818
874,874.0,0.06915579120447,1.8818249456117329,1.9687843161804424
875,875.0,0.06908944461262,1.8800195628747973,1.9686828707480932
876,876.0,0.06911266099083,1.8806513127095026,1.9685823781019305
877,877.0,0.06925625038178,1.8845585790874695,1.968486569893248
878,878.0,0.06955057812136,1.8925676448920892,1.9684001018693287
879,879.0,0.07000168364623,1.904842851567026,1.9683277955549918
880,880.0,0.07059177893591,1.9209001624164466,1.9682739005173344
881,881.0,0.07126323950406,1.9391715352853267,1.9682408671856295
882,882.0,0.07194193130346,1.9576396799807847,1.9682288476990026
883,883.0,0.07254885785251,1.9741549927299291,1.9682355590750285
884,884.0,0.07301222988429,1.986763988062283,1.9682565188363261
885,885.0,0.0732834541839,1.9941443772382683,1.9682857706537293
