z_ang,phi_mean_ev,phi_std_ev,phi_min_ev,phi_max_ev
11.632985972691367,2.551468758385043,0.8133882900609233,0.3161817232519806,3.957367117532645
11.706380205957558,2.3045740051147185,0.8565140008937439,-0.01534528220759323,3.786448634239759
11.779774439223749,2.036228685144958,0.8845611129361645,-0.22737240216188412,3.611211882848021
11.853168672489941,1.7791964152422703,0.8900883212505079,-0.6815118990850988,3.372195045872895
11.926562905756132,1.5690810496764116,0.863234689568713,-0.8446745422253459,3.0716160254839666
11.999957139022325,1.4317984835486408,0.7980391544932929,-0.6341655464512909,2.831283037782915
12.073351372288515,1.3732895986673697,0.7057159585409042,-0.11869652911609466,2.6016677102749486
12.146745605554708,1.3819496895471002,0.6182263625101796,0.03780064541723931,2.3690129010535586
12.220139838820899,1.4398181829708876,0.5796806551047671,0.3554002607910231,2.713301048597815
12.293534072087091,1.5319375837296145,0.6142013517016117,0.2361036321005813,2.99398562583094
12.366928305353282,1.6490567032064913,0.6882928692315808,0.11783514185641773,3.189417355545227
12.440322538619474,1.7824606562244232,0.7454569963915657,0.2357032706922724,3.2835186133294383
12.513716771885665,1.916747779567458,0.7594153679565598,0.5388171691793044,3.276918590460374
12.587111005151858,2.031282954078379,0.7349999008159098,0.4676538784263,3.53936079182347
12.660505238418049,2.1110121267117754,0.6923101490258556,0.6693461873268601,3.7104803663191412
12.73389947168424,2.1573650847428207,0.6683096867008169,0.5763335921379885,3.7909284786539676
12.807293704950432,2.1905826916814153,0.6908031520874616,0.5401740757825197,3.7277314059658235
12.880687938216623,2.2385094670231043,0.7377837500672543,0.7686121473891518,3.5289127399738556
12.954082171482815,2.316807922215171,0.779769093429874,0.7466333977298125,3.628286217966785
13.027476404749006,2.41795649927609,0.8198122798511284,0.7756349824725354,3.7662658266569506
13.100870638015198,2.519405389730955,0.8616783944776869,0.5779066550713261,3.8936618161829086
13.17426487128139,2.598624081861689,0.8845405131573052,0.5536088456202116,3.970626538703878
13.247659104547582,2.639983050259347,0.8665009839065438,0.6557586853451215,3.990432080660149
13.321053337813773,2.634643916112552,0.8098041784866248,0.7137934106229074,3.9388928554564204
13.394447571079965,2.5791471621848427,0.7372250435630707,0.8217976586360527,3.8090619835566084
13.467841804346156,2.473737622363737,0.6732476250597138,0.6889517463087753,3.679619490639451
